cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR
6530,2.0,2.0,1.6,20.0,10.0,2,273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6531,2.0,2.0,5.883333333333333,22.0,15.666666666666666,3,273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6532,2.0,2.0,5.883333333333333,22.0,15.666666666666666,4,273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,2.0,2.0,5.883333333333333,22.0,15.666666666666666,5,273,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6534,7.0,7.0,52.510000000000005,120.0,17.142857142857142,6,273,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6535,4.0,4.0,34.800000000000004,97.0,24.25,7,273,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6536,9.0,9.0,51.54,203.0,22.555555555555557,8,273,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6537,12.0,12.0,85.865,351.0,29.25,9,273,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
6538,13.0,13.0,77.55,292.0,22.46153846153846,10,273,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
6539,15.0,15.0,52.35,297.0,19.8,11,273,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
6540,7.0,8.0,61.1,232.0,33.142857142857146,12,273,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
6541,8.0,8.0,53.405,202.0,25.25,13,273,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
6542,10.0,11.0,59.515,237.0,23.7,14,273,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
6543,3.0,3.0,13.0,70.0,23.333333333333332,15,273,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6544,1.0,1.0,6.35,35.0,35.0,16,273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6545,1.0,1.0,7.35,14.0,14.0,17,273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6546,2.0,2.0,3.75,54.0,27.0,18,273,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6547,8.0,9.0,21.01,84.0,10.5,19,273,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,7.0,7.0,18.310000000000002,88.0,12.571428571428571,20,273,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6549,7.0,7.0,17.24,111.0,15.857142857142858,21,273,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,6.0,6.0,21.28,114.0,19.0,22,273,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6551,3.0,3.0,18.240000000000002,61.0,20.333333333333332,23,273,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,1.0,2.0,14.93,21.0,21.0,0,274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,5.0,7.0,27.800000000000004,70.0,14.0,1,274,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,1.0,1.0,4.4,19.0,19.0,2,274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6555,3.0,4.0,15.74,45.0,15.0,3,274,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,4.0,6.0,19.47,58.0,14.5,4,274,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,4.0,4.0,25.810000000000002,92.0,23.0,5,274,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6558,11.0,11.0,99.59666666666666,236.0,21.454545454545453,6,274,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0
6559,9.0,9.0,50.809999999999995,225.0,25.0,7,274,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,17.0,17.0,106.635,403.0,23.705882352941178,8,274,6.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
6561,12.0,12.0,49.625,253.0,21.083333333333332,9,274,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6562,5.0,5.0,48.709999999999994,193.0,38.6,10,274,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
6563,8.0,9.0,50.08,218.0,27.25,11,274,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
6564,7.0,11.0,31.52,112.0,16.0,12,274,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6565,10.0,11.0,114.5,361.0,36.1,13,274,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
6566,4.0,4.0,12.085,89.0,22.25,14,274,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
6567,8.0,10.0,34.4,177.0,22.125,15,274,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6568,1.0,1.0,8.0,22.0,22.0,16,274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6569,7.0,9.0,30.09,103.0,14.714285714285714,17,274,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,2.0,2.0,2.6,12.0,6.0,18,274,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,4.0,4.0,11.05,62.0,15.5,19,274,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6572,8.0,8.0,35.405,135.0,16.875,20,274,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6573,1.0,1.0,3.3,16.0,16.0,21,274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,1.0,1.0,4.59,16.0,16.0,22,274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,2.0,2.0,0.8,35.0,17.5,23,274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6576,3.0,3.0,11.93,39.0,13.0,0,275,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,1.0,1.0,2.17,3.3333333333333335,5.0,1,275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6578,1.0,1.0,2.17,3.3333333333333335,5.0,2,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,1.0,1.0,2.17,3.3333333333333335,5.0,3,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6580,7.0,7.0,78.1,294.0,42.0,4,275,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
6581,15.0,15.0,156.25,561.0,37.4,5,275,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0
6582,15.0,15.0,144.19,610.0,40.666666666666664,6,275,2.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0
6583,15.0,15.0,141.98000000000002,749.0,49.93333333333333,7,275,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0
6584,15.0,15.0,106.21,518.0,34.53333333333333,8,275,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
6585,20.0,21.0,129.37,742.0,37.1,9,275,3.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0
6586,17.0,17.0,155.205,666.0,39.1764705882353,10,275,1.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0
6587,11.0,11.0,98.74000000000001,388.0,35.27272727272727,11,275,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
6588,15.0,15.0,104.2,502.0,33.46666666666667,12,275,8.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
6589,14.0,14.0,74.47,410.0,29.285714285714285,13,275,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
6590,13.0,14.0,123.39999999999999,646.0,49.69230769230769,14,275,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
6591,8.0,13.0,67.76,616.0,77.0,15,275,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
6592,9.0,9.0,62.23,403.0,44.77777777777778,16,275,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
6593,10.0,11.0,32.17,214.0,21.4,17,275,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6594,4.0,5.0,21.11,107.0,26.75,18,275,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,1.0,2.0,9.100000000000001,25.0,23.0,19,275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,1.0,2.0,9.100000000000001,25.0,23.0,20,275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6597,1.0,2.0,9.100000000000001,25.0,23.0,21,275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6598,1.0,2.0,9.100000000000001,25.0,23.0,22,275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6599,1.0,2.0,9.100000000000001,25.0,23.0,23,275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,1.0,2.0,9.100000000000001,25.0,23.0,0,276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,1.0,2.0,9.100000000000001,25.0,23.0,1,276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,3.0,3.0,22.821152263374486,94.34567901234568,33.5,2,276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6603,3.0,3.0,22.821152263374486,94.34567901234568,33.5,3,276,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6604,3.0,3.0,22.821152263374486,94.34567901234568,33.5,4,276,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6605,8.0,8.0,88.7,237.0,29.625,5,276,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
6606,18.0,18.0,189.88,719.0,39.94444444444444,6,276,7.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0
6607,15.0,18.0,67.06,516.0,34.4,7,276,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
6608,15.0,15.0,98.61,681.0,45.4,8,276,8.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
6609,22.0,22.0,135.0,958.0,43.54545454545455,9,276,5.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0
6610,12.0,13.0,65.33,314.0,26.166666666666668,10,276,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6611,7.0,10.0,36.03,235.0,33.57142857142857,11,276,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6612,10.0,10.0,104.07000000000001,487.0,48.7,12,276,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
6613,7.0,8.0,41.58,257.0,36.714285714285715,13,276,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
6614,12.0,14.0,38.03,301.0,25.083333333333332,14,276,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6615,13.0,17.0,90.8,505.0,38.84615384615385,15,276,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
6616,11.0,11.0,141.04,612.0,55.63636363636363,16,276,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
6617,8.0,8.0,39.1,264.0,33.0,17,276,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6618,5.0,6.0,46.730000000000004,124.0,24.8,18,276,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6619,3.0,4.0,16.95,57.0,19.0,19,276,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6620,2.0,2.0,9.85,29.666666666666668,28.0,20,276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,2.0,2.0,9.85,29.666666666666668,28.0,21,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6622,2.0,2.0,9.85,29.666666666666668,28.0,22,276,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,3.0,3.0,8.52,41.0,13.666666666666666,23,276,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,1.0,1.0,7.686666666666667,23.666666666666668,51.0,0,277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6625,1.0,1.0,7.686666666666667,23.666666666666668,51.0,1,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6626,4.0,4.0,35.428888888888885,96.8888888888889,51.0,2,277,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6627,4.0,4.0,35.428888888888885,96.8888888888889,51.0,3,277,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6628,4.0,4.0,35.428888888888885,96.8888888888889,51.0,4,277,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6629,18.0,18.0,139.69,674.0,37.44444444444444,5,277,6.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0
6630,14.0,14.0,120.05,441.0,31.5,6,277,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
6631,26.0,30.0,111.565,851.0,32.73076923076923,7,277,18.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
6632,30.0,30.0,214.07999999999998,1251.0,41.7,8,277,14.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0
6633,29.0,29.0,216.25,1417.0,48.86206896551724,9,277,11.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0
6634,20.0,21.0,189.05666666666667,761.0,38.05,10,277,9.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0
6635,26.0,31.0,149.0,794.0,30.53846153846154,11,277,17.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0
6636,12.0,14.0,118.1,665.0,55.416666666666664,12,277,3.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0
6637,10.0,10.0,43.18,274.0,27.4,13,277,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
6638,12.0,12.0,37.129999999999995,375.0,31.25,14,277,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,16.0,16.0,123.815,790.0,49.375,15,277,5.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
6640,11.0,11.0,60.17,386.0,35.09090909090909,16,277,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6641,13.0,13.0,56.1,418.0,32.15384615384615,17,277,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6642,6.0,6.0,12.9,127.0,21.166666666666668,18,277,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6643,1.0,1.0,2.0,16.0,16.0,19,277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,1.0,1.0,3.293333333333333,11.0,17.0,20,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6645,1.0,1.0,3.293333333333333,11.0,17.0,21,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,1.0,1.0,3.293333333333333,11.0,17.0,22,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,3.0,3.0,46.98,99.0,33.0,23,277,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6648,1.0,1.0,1.02,5.0,5.0,0,278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,1.0,1.0,13.046666666666665,19.666666666666668,19.333333333333332,1,278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,1.0,1.0,13.046666666666665,19.666666666666668,19.333333333333332,2,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6651,1.0,1.0,13.046666666666665,19.666666666666668,19.333333333333332,3,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6652,3.0,3.0,18.509999999999998,58.0,19.333333333333332,4,278,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6653,14.0,14.0,121.14,520.0,37.142857142857146,5,278,2.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0
6654,20.0,20.0,140.3,724.0,36.2,6,278,11.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0
6655,21.0,21.0,123.9,917.0,43.666666666666664,7,278,12.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
6656,22.0,25.0,91.685,515.0,23.40909090909091,8,278,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
6657,19.0,19.0,130.4,735.0,38.68421052631579,9,278,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0
6658,23.0,23.0,184.26,1042.0,45.30434782608695,10,278,8.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0
6659,14.0,14.0,110.98,570.0,40.714285714285715,11,278,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
6660,14.0,14.0,107.13333333333334,553.0,39.5,12,278,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
6661,20.0,20.0,111.89,736.0,36.8,13,278,9.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
6662,12.0,12.0,52.43,299.0,24.916666666666668,14,278,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
6663,4.0,4.0,40.2,295.0,73.75,15,278,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6664,6.0,6.0,45.04,214.0,35.666666666666664,16,278,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
6665,8.0,8.0,31.25,173.0,21.625,17,278,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,4.0,4.0,28.799999999999997,143.0,35.75,18,278,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6667,4.0,4.0,22.27,78.0,19.5,19,278,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6668,1.0,1.0,10.1,28.0,28.0,20,278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6669,1.0,1.0,17.0,28.0,28.0,21,278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6670,1.0,2.0,0.9,1.0,1.0,22,278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6671,1.0,1.0,7.4,16.0,16.0,23,278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,3.0,3.0,23.439999999999998,55.0,18.333333333333332,0,279,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6673,1.0,1.0,0.7,4.0,4.0,1,279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6674,1.0,1.0,5.766666666666667,26.666666666666668,26.333333333333332,2,279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6675,1.0,1.0,5.766666666666667,26.666666666666668,26.333333333333332,3,279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6676,1.0,1.0,5.766666666666667,26.666666666666668,26.333333333333332,4,279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,15.0,15.0,114.72999999999999,422.0,28.133333333333333,5,279,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0
6678,23.0,25.5,189.41,891.0,38.73913043478261,6,279,9.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0
6679,15.0,15.0,79.25,409.0,27.266666666666666,7,279,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
6680,20.0,20.0,89.91,617.0,30.85,8,279,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
6681,21.0,21.0,105.6,605.0,28.80952380952381,9,279,12.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
6682,18.0,20.0,138.33333333333331,528.0,29.333333333333332,10,279,9.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
6683,12.0,12.0,66.77,291.0,24.25,11,279,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
6684,15.0,16.0,146.18,569.0,37.93333333333333,12,279,4.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0
6685,4.0,4.0,34.5,155.0,38.75,13,279,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6686,4.0,5.0,10.86,91.0,22.75,14,279,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6687,13.0,13.0,82.09,412.0,31.692307692307693,15,279,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
6688,13.0,13.0,86.575,628.0,48.30769230769231,16,279,2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0
6689,7.0,7.0,34.3,199.0,28.428571428571427,17,279,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,11.0,11.0,59.010000000000005,399.0,36.27272727272727,18,279,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
6691,3.0,4.0,10.4,140.0,46.666666666666664,19,279,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6692,1.0,1.0,9.9,32.0,32.0,20,279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6693,2.0,3.0,2.7,12.0,6.0,21,279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6694,2.0,2.0,17.2,80.0,40.0,22,279,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6695,3.0,3.0,2.84,16.0,5.333333333333333,23,279,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,2.0,3.0,6.6000000000000005,17.0,8.5,0,280,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,1.0,1.0,7.843333333333334,13.666666666666666,27.0,1,280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698,1.0,1.0,7.843333333333334,13.666666666666666,27.0,2,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6699,1.0,1.0,7.843333333333334,13.666666666666666,27.0,3,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,1.0,1.0,11.836296296296297,32.7037037037037,27.0,4,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,1.0,1.0,11.836296296296297,32.7037037037037,27.0,5,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,1.0,1.0,11.836296296296297,32.7037037037037,27.0,6,280,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6703,10.0,10.0,50.685,212.0,21.2,7,280,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6704,5.0,5.0,23.229999999999997,284.0,56.8,8,280,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6705,14.0,14.0,96.39666666666666,452.0,32.285714285714285,9,280,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
6706,17.0,17.0,160.57999999999998,559.0,32.88235294117647,10,280,8.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0
6707,14.0,16.0,68.60499999999999,333.0,23.785714285714285,11,280,6.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0
6708,9.0,9.0,46.71,297.0,33.0,12,280,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
6709,14.0,14.0,54.07,293.0,20.928571428571427,13,280,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
6710,8.0,8.0,49.6,245.0,30.625,14,280,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
6711,1.0,1.0,4.41,16.0,16.0,15,280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6712,8.0,8.0,69.03,214.0,26.75,16,280,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
6713,4.0,4.0,25.29,113.0,28.25,17,280,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,2.0,2.0,10.9,71.0,35.5,18,280,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,3.0,3.0,18.045,70.0,23.333333333333332,19,280,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,4.0,4.0,8.79,68.0,17.0,20,280,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
6717,4.0,4.0,21.785,70.0,17.5,21,280,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6718,4.0,4.0,19.75,62.0,15.5,22,280,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,5.0,5.0,13.899999999999999,72.0,14.4,23,280,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6720,3.0,3.0,13.329999999999998,54.666666666666664,20.375,0,281,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,3.0,3.0,13.329999999999998,54.666666666666664,20.375,1,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,3.0,3.0,13.329999999999998,54.666666666666664,20.375,2,281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6723,3.0,3.0,19.09,41.0,13.666666666666666,3,281,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6724,2.0,2.0,9.45,75.0,37.5,4,281,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6725,1.0,1.0,2.18,10.0,10.0,5,281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,4.0,4.5,16.15,64.0,16.0,6,281,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,7.0,7.0,58.9,159.0,22.714285714285715,7,281,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6728,11.0,11.0,137.21666666666667,412.0,37.45454545454545,8,281,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0
6729,9.0,9.0,48.85,227.0,25.22222222222222,9,281,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
6730,8.0,12.0,41.44,133.0,16.625,10,281,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
6731,15.0,15.0,87.58,374.0,24.933333333333334,11,281,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
6732,9.0,9.0,15.655,164.0,18.22222222222222,12,281,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6733,9.0,11.0,15.5,116.0,12.88888888888889,13,281,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6734,7.0,7.0,17.939999999999998,142.0,20.285714285714285,14,281,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6735,6.0,8.0,42.24,186.0,31.0,15,281,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
6736,6.0,6.0,31.22,164.0,27.333333333333332,16,281,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6737,3.0,3.0,9.7,80.0,26.666666666666668,17,281,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,12.0,12.0,28.65,293.0,24.416666666666668,18,281,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6739,3.0,3.0,12.27,65.0,21.666666666666668,19,281,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,1.0,1.0,2.39,10.0,10.0,20,281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,1.0,1.0,6.0,17.0,17.0,21,281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6742,1.0,1.0,4.59,19.0,19.0,22,281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6743,1.0,1.0,0.8266666666666667,6.333333333333333,9.5,23,281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,1.0,1.0,0.8266666666666667,6.333333333333333,9.5,0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6745,1.0,1.0,0.4855555555555555,3.444444444444444,9.5,1,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,1.0,1.0,0.4855555555555555,3.444444444444444,9.5,2,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,1.0,1.0,0.4855555555555555,3.444444444444444,9.5,3,282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,1.0,1.0,6.13,10.0,10.0,4,282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6749,2.0,2.0,18.7,97.0,48.5,5,282,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6750,6.0,6.0,60.83,181.0,30.166666666666668,6,282,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
6751,11.0,11.0,65.335,238.0,21.636363636363637,7,282,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
