cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR,day_of_week,week_of_month,holiday,row_index,date,temperature_2m,precipitation
145,1.0,1.0,8.16,17.0,17.0,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,145,2023-01-07 01:00:00+00:00,5.2435,0.0
146,1.0,1.0,0.7,1.0,1.0,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,146,2023-01-07 02:00:00+00:00,4.3935003,0.0
147,2.0,2.0,0.8,3.0,1.5,3,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,147,2023-01-07 03:00:00+00:00,3.5435,0.0
148,3.0,3.0,29.0,46.0,15.333333333333334,4,7,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,148,2023-01-07 04:00:00+00:00,3.0935,0.0
149,2.0,2.0,5.7299999999999995,25.0,12.5,5,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,149,2023-01-07 05:00:00+00:00,2.2435,0.0
150,3.0,3.0,24.26,53.0,17.666666666666668,6,7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,150,2023-01-07 06:00:00+00:00,1.3435,0.0
151,5.0,5.0,18.7,103.0,20.6,7,7,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,151,2023-01-07 07:00:00+00:00,0.8435,0.0
152,8.0,8.0,58.0,203.0,25.375,8,7,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,152,2023-01-07 08:00:00+00:00,0.44349998,0.0
153,10.0,10.0,38.3,190.0,19.0,9,7,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,153,2023-01-07 09:00:00+00:00,0.1435,0.0
154,10.0,11.0,25.57,141.0,14.1,10,7,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,154,2023-01-07 10:00:00+00:00,-0.056500003,0.0
155,5.0,5.0,25.130000000000003,194.0,38.8,11,7,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,155,2023-01-07 11:00:00+00:00,0.0435,0.0
156,4.0,4.0,37.9,126.0,31.5,12,7,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,156,2023-01-07 12:00:00+00:00,1.0435,0.0
157,4.0,4.0,25.4,88.0,22.0,13,7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,157,2023-01-07 13:00:00+00:00,2.3435,0.0
158,8.0,9.0,46.9,233.0,29.125,14,7,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,158,2023-01-07 14:00:00+00:00,3.3935,0.0
159,6.0,6.0,45.013333333333335,164.0,27.333333333333332,15,7,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,1,0,159,2023-01-07 15:00:00+00:00,4.4435,0.0
160,4.0,11.0,28.09,102.0,25.5,16,7,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,0,160,2023-01-07 16:00:00+00:00,5.6935,0.0
161,3.0,3.0,10.5,32.0,10.666666666666666,17,7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,1,0,161,2023-01-07 17:00:00+00:00,7.1435003,0.0
162,6.0,6.0,10.7,53.0,8.833333333333334,18,7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,162,2023-01-07 18:00:00+00:00,8.0935,0.0
163,6.0,6.0,67.36,160.0,26.666666666666668,19,7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6,1,0,163,2023-01-07 19:00:00+00:00,8.0435,0.0
164,3.0,3.0,19.95,67.0,22.333333333333332,20,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,164,2023-01-07 20:00:00+00:00,7.5935,0.0
165,4.0,4.0,16.525,90.0,22.5,21,7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,165,2023-01-07 21:00:00+00:00,6.7935004,0.0
166,3.0,3.0,13.14,58.0,19.333333333333332,22,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,166,2023-01-07 22:00:00+00:00,5.2935004,0.0
167,3.0,4.0,33.59,70.0,23.333333333333332,23,7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,167,2023-01-07 23:00:00+00:00,3.3935,0.0
168,3.0,3.0,6.25,42.0,14.0,0,8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,168,2023-01-08 00:00:00+00:00,3.1935,0.0
169,1.0,1.0,9.55,22.0,22.0,1,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,169,2023-01-08 01:00:00+00:00,2.7935,0.0
170,2.0,2.0,6.66,28.0,14.0,2,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,170,2023-01-08 02:00:00+00:00,2.2435,0.0
171,1.0,1.0,10.861666666666666,25.333333333333332,25.333333333333332,3,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,171,2023-01-08 03:00:00+00:00,2.1435,0.0
172,1.0,1.0,10.861666666666666,25.333333333333332,25.333333333333332,4,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,172,2023-01-08 04:00:00+00:00,1.7435,0.0
173,1.0,1.0,10.861666666666666,25.333333333333332,25.333333333333332,5,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,173,2023-01-08 05:00:00+00:00,1.1935,0.0
174,1.0,1.0,0.4599999999999999,12.0,12.0,6,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,174,2023-01-08 06:00:00+00:00,0.7935,0.0
175,7.0,7.0,33.94,112.0,16.0,7,8,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,175,2023-01-08 07:00:00+00:00,0.3935,0.0
176,8.0,8.0,78.5,225.0,28.125,8,8,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,7,2,0,176,2023-01-08 08:00:00+00:00,-0.30650002,0.0
177,5.0,5.0,59.2,231.0,46.2,9,8,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7,2,0,177,2023-01-08 09:00:00+00:00,-1.2565,0.0
178,5.0,5.0,25.72,86.0,17.2,10,8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,178,2023-01-08 10:00:00+00:00,-3.1565,0.0
179,3.0,4.0,18.366666666666667,53.0,17.666666666666668,11,8,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,0,179,2023-01-08 11:00:00+00:00,-3.6065,0.0
180,2.0,2.0,18.59,52.0,26.0,12,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,0,180,2023-01-08 12:00:00+00:00,-1.5565,0.0
181,2.0,2.0,19.916666666666668,60.333333333333336,40.0,13,8,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,0,181,2023-01-08 13:00:00+00:00,-0.5565,0.0
182,2.0,2.0,19.916666666666668,60.333333333333336,40.0,14,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,0,182,2023-01-08 14:00:00+00:00,0.9435,0.0
183,2.0,2.0,19.916666666666668,60.333333333333336,40.0,15,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,0,183,2023-01-08 15:00:00+00:00,1.8935,0.0
184,1.0,1.0,3.4,37.0,37.0,16,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,184,2023-01-08 16:00:00+00:00,2.8435,0.0
185,4.0,8.0,10.04,60.0,15.0,17,8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,185,2023-01-08 17:00:00+00:00,3.5935,0.0
186,7.0,12.0,37.620000000000005,153.0,21.857142857142858,18,8,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7,2,0,186,2023-01-08 18:00:00+00:00,4.2935004,0.0
187,6.0,11.0,16.700000000000003,100.0,16.666666666666668,19,8,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,187,2023-01-08 19:00:00+00:00,4.4935,0.0
188,1.0,1.0,0.51,1.0,1.0,20,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,188,2023-01-08 20:00:00+00:00,4.1935,0.0
189,1.0,1.0,20.62,39.0,39.0,21,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,0,189,2023-01-08 21:00:00+00:00,3.1935,0.0
190,1.0,1.0,4.95,16.0,16.0,22,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,190,2023-01-08 22:00:00+00:00,1.5435,0.0
191,1.0,3.0,2.19,9.0,9.0,23,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,191,2023-01-08 23:00:00+00:00,0.7935,0.0
192,2.0,2.0,11.64,35.333333333333336,18.0,0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,192,2023-01-09 00:00:00+00:00,0.2435,0.0
193,2.0,2.0,11.64,35.333333333333336,18.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,193,2023-01-09 01:00:00+00:00,-0.0065,0.0
194,1.0,1.0,6.390000000000001,18.77777777777778,18.0,2,9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,194,2023-01-09 02:00:00+00:00,0.7435,0.0
195,1.0,1.0,6.390000000000001,18.77777777777778,18.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,195,2023-01-09 03:00:00+00:00,1.1935,0.0
196,1.0,1.0,6.390000000000001,18.77777777777778,18.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,196,2023-01-09 04:00:00+00:00,1.1435,0.0
197,6.0,6.0,86.63333333333333,255.0,42.5,5,9,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0,197,2023-01-09 05:00:00+00:00,1.6435,0.0
198,12.0,12.0,108.36,531.0,44.25,6,9,1.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1,2,0,198,2023-01-09 06:00:00+00:00,2.0435,0.0
199,9.0,14.0,82.65,482.0,53.55555555555556,7,9,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0,199,2023-01-09 07:00:00+00:00,2.0935,0.1
200,11.0,11.0,84.505,343.0,31.181818181818183,8,9,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,200,2023-01-09 08:00:00+00:00,1.5435,0.3
201,11.0,13.0,78.765,383.0,34.81818181818182,9,9,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,201,2023-01-09 09:00:00+00:00,1.0435,0.4
202,11.0,13.0,65.38,248.0,22.545454545454547,10,9,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0,202,2023-01-09 10:00:00+00:00,1.0435,0.3
203,10.0,11.0,65.8,282.0,28.2,11,9,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,203,2023-01-09 11:00:00+00:00,1.1935,0.1
204,5.0,7.0,46.02,168.0,33.6,12,9,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0,204,2023-01-09 12:00:00+00:00,1.5935,0.0
205,8.0,8.0,64.97,224.0,28.0,13,9,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,0,205,2023-01-09 13:00:00+00:00,1.0935,0.2
206,4.0,4.0,22.19,308.0,77.0,14,9,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,206,2023-01-09 14:00:00+00:00,2.4435,0.0
207,5.0,5.0,28.55,194.0,38.8,15,9,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,207,2023-01-09 15:00:00+00:00,2.8435,0.0
208,5.0,5.0,37.45,218.0,43.6,16,9,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,0,208,2023-01-09 16:00:00+00:00,4.1435003,0.0
209,2.0,2.0,1.2,2.0,1.0,17,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,209,2023-01-09 17:00:00+00:00,5.8935003,0.0
210,6.0,6.0,24.95,92.0,15.333333333333334,18,9,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,210,2023-01-09 18:00:00+00:00,6.6935,0.0
211,1.0,1.0,1.61,9.0,9.0,19,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,211,2023-01-09 19:00:00+00:00,7.0435004,0.0
212,1.0,1.0,13.4,16.0,16.0,20,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,212,2023-01-09 20:00:00+00:00,6.6935,0.0
213,1.0,1.0,6.9,24.0,24.0,21,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,213,2023-01-09 21:00:00+00:00,5.4935,0.0
214,1.0,1.0,3.5499999999999994,10.0,29.0,22,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,214,2023-01-09 22:00:00+00:00,3.3935,0.0
215,1.0,1.0,3.5499999999999994,10.0,29.0,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,215,2023-01-09 23:00:00+00:00,2.0935,0.0
216,1.0,1.0,3.5499999999999994,10.0,29.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,216,2023-01-10 00:00:00+00:00,1.2435,0.0
217,2.0,2.0,0.97,7.0,3.5,1,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,217,2023-01-10 01:00:00+00:00,0.7435,0.0
218,2.0,2.0,0.97,7.0,3.5,2,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,218,2023-01-10 02:00:00+00:00,0.1935,0.0
219,3.0,3.0,35.83555555555556,96.8888888888889,36.25,3,10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,219,2023-01-10 03:00:00+00:00,-0.056500003,0.0
220,3.0,3.0,35.83555555555556,96.8888888888889,36.25,4,10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,220,2023-01-10 04:00:00+00:00,0.2435,0.0
221,3.0,3.0,35.83555555555556,96.8888888888889,36.25,5,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,221,2023-01-10 05:00:00+00:00,0.1935,0.0
222,13.0,13.0,167.4,529.0,40.69230769230769,6,10,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,2,2,0,222,2023-01-10 06:00:00+00:00,0.2435,0.0
223,11.0,11.0,125.96333333333334,557.0,50.63636363636363,7,10,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,223,2023-01-10 07:00:00+00:00,0.7435,0.0
224,13.0,13.0,107.24,489.0,37.61538461538461,8,10,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2,0,224,2023-01-10 08:00:00+00:00,0.5435,0.0
225,15.0,15.0,95.615,553.0,36.86666666666667,9,10,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,225,2023-01-10 09:00:00+00:00,-0.1065,0.0
226,12.0,14.0,69.4,399.0,33.25,10,10,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,226,2023-01-10 10:00:00+00:00,-0.4565,0.0
227,9.0,9.0,67.58,301.0,33.44444444444444,11,10,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,227,2023-01-10 11:00:00+00:00,-0.4565,0.0
228,11.0,12.0,54.98,273.0,24.818181818181817,12,10,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,228,2023-01-10 12:00:00+00:00,-0.7065,0.0
229,15.0,15.0,139.61,616.0,41.06666666666667,13,10,9.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2,2,0,229,2023-01-10 13:00:00+00:00,1.4435,0.0
230,8.0,8.0,54.61,244.0,30.5,14,10,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2,0,230,2023-01-10 14:00:00+00:00,3.6435,0.0
231,6.0,6.0,12.51,123.0,20.5,15,10,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,231,2023-01-10 15:00:00+00:00,4.6935,0.0
232,8.0,9.0,63.21,314.0,39.25,16,10,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,232,2023-01-10 16:00:00+00:00,5.6435003,0.0
233,1.0,1.0,1.83,23.0,23.0,17,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,233,2023-01-10 17:00:00+00:00,6.0435004,0.0
234,6.0,15.0,28.05,128.0,21.333333333333332,18,10,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,234,2023-01-10 18:00:00+00:00,6.7435,0.0
235,4.0,4.0,37.45,112.0,28.0,19,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,235,2023-01-10 19:00:00+00:00,6.7935004,0.0
236,4.0,4.0,28.45,110.0,27.5,20,10,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,236,2023-01-10 20:00:00+00:00,6.4935,0.0
237,1.0,1.0,0.2,21.0,21.0,21,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,237,2023-01-10 21:00:00+00:00,5.6435003,0.0
238,2.0,2.0,8.77,31.0,15.5,22,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,238,2023-01-10 22:00:00+00:00,4.2435,0.0
239,1.0,1.0,0.64,5.0,5.0,23,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,239,2023-01-10 23:00:00+00:00,3.3435,0.0
240,1.0,1.0,10.313333333333334,20.0,29.5,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,240,2023-01-11 00:00:00+00:00,1.2435,0.0
241,1.0,1.0,10.313333333333334,20.0,29.5,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,241,2023-01-11 01:00:00+00:00,1.5935,0.0
242,1.0,1.0,7.704444444444445,22.666666666666668,29.5,2,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,242,2023-01-11 02:00:00+00:00,1.1935,0.0
243,1.0,1.0,7.704444444444445,22.666666666666668,29.5,3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,243,2023-01-11 03:00:00+00:00,0.4935,0.0
244,1.0,1.0,7.704444444444445,22.666666666666668,29.5,4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,244,2023-01-11 04:00:00+00:00,0.44349998,0.0
245,10.0,10.0,119.0,319.0,31.9,5,11,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3,2,0,245,2023-01-11 05:00:00+00:00,0.1435,0.0
246,9.0,9.0,101.26666666666668,325.0,36.111111111111114,6,11,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3,2,0,246,2023-01-11 06:00:00+00:00,-0.0065,0.0
247,12.0,12.0,85.02,479.0,39.916666666666664,7,11,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,3,2,0,247,2023-01-11 07:00:00+00:00,-1.0065,0.0
248,9.0,9.0,51.87,272.0,30.22222222222222,8,11,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,248,2023-01-11 08:00:00+00:00,-1.6565,0.0
249,10.0,10.0,71.675,308.0,30.8,9,11,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3,2,0,249,2023-01-11 09:00:00+00:00,-1.9065,0.0
250,14.0,14.0,91.7,556.0,39.714285714285715,10,11,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3,2,0,250,2023-01-11 10:00:00+00:00,-1.4565,0.0
251,7.0,8.0,25.77,198.0,28.285714285714285,11,11,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,251,2023-01-11 11:00:00+00:00,-1.3565,0.0
252,11.0,11.0,52.78,265.0,24.09090909090909,12,11,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3,2,0,252,2023-01-11 12:00:00+00:00,-0.9065,0.0
253,8.0,9.0,110.06666666666666,399.0,49.875,13,11,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3,2,0,253,2023-01-11 13:00:00+00:00,-0.6065,0.0
254,11.0,12.0,90.91,421.0,38.27272727272727,14,11,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3,2,0,254,2023-01-11 14:00:00+00:00,0.7435,0.0
255,8.0,8.0,52.53,290.0,36.25,15,11,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2,0,255,2023-01-11 15:00:00+00:00,1.6435,0.0
256,6.0,6.0,27.76,112.0,18.666666666666668,16,11,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,256,2023-01-11 16:00:00+00:00,2.3435,0.0
257,9.0,13.0,34.52,210.0,23.333333333333332,17,11,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,257,2023-01-11 17:00:00+00:00,2.8935,0.0
258,1.0,1.0,15.4,35.0,35.0,18,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,258,2023-01-11 18:00:00+00:00,2.9435,0.0
259,4.0,4.0,18.75,69.0,17.25,19,11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,259,2023-01-11 19:00:00+00:00,2.8435,0.0
260,3.0,3.0,20.35,69.66666666666667,23.6,20,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,260,2023-01-11 20:00:00+00:00,2.3435,0.0
261,3.0,3.0,20.35,69.66666666666667,23.6,21,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,261,2023-01-11 21:00:00+00:00,1.7935,0.0
262,3.0,3.0,20.35,69.66666666666667,23.6,22,11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,262,2023-01-11 22:00:00+00:00,0.7935,0.0
263,4.0,4.0,40.65,124.0,31.0,23,11,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2,0,263,2023-01-11 23:00:00+00:00,0.7935,0.0
264,1.0,1.0,8.81,20.0,23.0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,264,2023-01-12 00:00:00+00:00,0.7935,0.0
265,1.0,1.0,8.81,20.0,23.0,1,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,265,2023-01-12 01:00:00+00:00,0.6935,0.0
266,1.0,1.0,8.81,20.0,23.0,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,266,2023-01-12 02:00:00+00:00,0.2435,0.0
267,1.0,1.0,10.3,17.0,17.0,3,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,267,2023-01-12 03:00:00+00:00,-0.30650002,0.0
268,6.0,6.0,86.53,180.0,30.0,4,12,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4,2,0,268,2023-01-12 04:00:00+00:00,-0.15650001,0.0
269,8.0,8.0,98.25,272.0,34.0,5,12,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4,2,0,269,2023-01-12 05:00:00+00:00,-0.20650001,0.0
270,8.0,8.0,101.5,344.0,43.0,6,12,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4,2,0,270,2023-01-12 06:00:00+00:00,0.2435,0.0
271,10.0,10.0,75.88,416.0,41.6,7,12,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,271,2023-01-12 07:00:00+00:00,0.9435,0.0
272,18.0,18.0,143.65,747.0,41.5,8,12,5.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,4,2,0,272,2023-01-12 08:00:00+00:00,0.8935,0.0
273,13.0,15.0,80.77,428.0,32.92307692307692,9,12,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,273,2023-01-12 09:00:00+00:00,1.2935,0.0
274,14.0,14.0,73.805,473.0,33.785714285714285,10,12,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,274,2023-01-12 10:00:00+00:00,1.9935,0.0
275,18.0,18.0,124.06,589.0,32.72222222222222,11,12,9.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,4,2,0,275,2023-01-12 11:00:00+00:00,3.2435,0.0
276,10.0,10.0,61.69,293.0,29.3,12,12,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,276,2023-01-12 12:00:00+00:00,3.1435,0.1
277,6.0,6.0,56.85,239.0,39.833333333333336,13,12,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4,2,0,277,2023-01-12 13:00:00+00:00,3.4435,0.2
278,5.0,5.0,21.4,131.0,26.2,14,12,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,278,2023-01-12 14:00:00+00:00,3.9435,0.4
279,6.0,6.0,24.7,137.0,22.833333333333332,15,12,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,279,2023-01-12 15:00:00+00:00,4.6435003,0.1
280,5.0,5.0,33.800000000000004,169.0,33.8,16,12,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,280,2023-01-12 16:00:00+00:00,5.4435,0.3
281,7.0,7.0,26.14,196.0,28.0,17,12,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,281,2023-01-12 17:00:00+00:00,6.4935,0.1
282,2.0,2.0,13.4,49.0,24.5,18,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,282,2023-01-12 18:00:00+00:00,8.2435,0.0
283,2.0,2.0,9.135,30.0,18.5,19,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,283,2023-01-12 19:00:00+00:00,8.9935,0.0
284,2.0,2.0,9.135,30.0,18.5,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,284,2023-01-12 20:00:00+00:00,9.393499,0.0
285,2.0,2.0,9.135,30.0,18.5,21,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,285,2023-01-12 21:00:00+00:00,9.7935,0.0
286,2.0,2.0,16.8,53.0,26.5,22,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,286,2023-01-12 22:00:00+00:00,9.4435,0.2
287,2.0,2.0,20.14,46.0,23.0,23,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,287,2023-01-12 23:00:00+00:00,9.1935,1.6
288,1.0,1.0,0.7,1.0,1.0,0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,288,2023-01-13 00:00:00+00:00,10.143499,0.2
289,1.0,1.0,20.88,41.0,41.0,1,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,289,2023-01-13 01:00:00+00:00,10.643499,1.7
290,1.0,1.0,20.88,41.0,41.0,2,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,290,2023-01-13 02:00:00+00:00,10.5935,1.0
